model,provider,prompt_id,run_id,rank,title,authors,year,venue,claimed_affiliation,resolved_status,oa_title,oa_first_author,oa_institution,oa_country,oa_year,oa_id
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,4,Learning to Rank in Object Recognition: the Caffeine Algorithm,"[""William T. Freeman"", ""Yaron Korensky""]",2012,Asian Conference on Computer Vision (ACCV),AFL University,low_confidence,FPGA-Based Accelerators of Deep Learning Networks for Learning and Classification: A Review,Ahmad Shawahna,King Fahd University of Petroleum and Minerals,SA,2018,https://openalex.org/W2907463061
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,5,An Intuitive and Effective Algorithm for Building a Recognition Model,"[""David H. Salesieni"", ""William T. Freeman""]",1982,National Conference on Artificial Intelligence (AAAI),Brown University,low_confidence,Gradient-based learning applied to document recognition,Yann LeCun,AT&T (United States),US,1998,https://openalex.org/W2112796928
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,6,A Probabilistic Algorithm for Recognizing Composite Bodies Using Multiresolution Discrete Fourier Transforms,"[""William T. Freeman"", ""David H. Salesieni""]",1985,International Conference on Computer Vision (ICCV),Brown University,low_confidence,Advanced monitoring of machining operations,Roberto Teti,University of Naples Federico II,IT,2010,https://openalex.org/W2000304567
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,7,An Algorithm for Recognizing Three-Dimensional Objects,"[""David H. Salesieni"", ""William T. Freeman""]",1976,Journal of the ACM (JACM),Brown University,low_confidence,Gradient-based learning applied to document recognition,Yann LeCun,AT&T (United States),US,1998,https://openalex.org/W2112796928
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,8,The Representation and Use of Visual Context for Machine Vision,"[""William T. Freeman""]",1984,International Conference on Computer Vision (ICCV),Brown University,low_confidence,The Pascal Visual Object Classes (VOC) Challenge,Mark Everingham,University of Leeds,GB,2009,https://openalex.org/W2031489346
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,9,On a Problem in Machine Recognition: The Extraction of the Shape Descriptors,"[""William T. Freeman"", ""Drew Rorli""]",1983,International Joint Conference on Artificial Intelligence (IJCAI),Brown University,low_confidence,Selective Search for Object Recognition,Jasper Uijlings,University of Trento,IT,2013,https://openalex.org/W2088049833
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,10,A Probabilistic Algorithm for Extracting Human Figure Scales,"[""William T. Freeman"", ""David H. Salesieni""]",1987,International Conference on Computer Vision (ICCV),Brown University,low_confidence,The Human Genome Browser at UCSC,W. James Kent,Howard Hughes Medical Institute,US,2002,https://openalex.org/W2128016314
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,11,An Analysis of the Combinatorial Problems in Designing a Visual System,"[""David H. Salesieni"", ""William T. Freeman""]",1986,International Conference on Pattern Recognition (ICPR),Brown University,low_confidence,Representational similarity analysis – connecting the branches of systems neuroscience,Nikolaus Kriegeskorte,National Institutes of Health,US,2008,https://openalex.org/W2160654481
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,12,An Incremental Algorithm for Visual Feature Extraction,"[""Yaron Korensky"", ""William T. Freeman""]",2018,NeurIPS Workshop on Learning with Data Streams (LwDS),AFL University,low_confidence,The use of the area under the ROC curve in the evaluation of machine learning algorithms,Andrew P. Bradley,University of Queensland,AU,1997,https://openalex.org/W2155653793
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,13,Object Recognition in Images,"[""William T. Freeman"", ""David H. Salesieni""]",1980,Journal of the ACM (JACM),Brown University,low_confidence,Deep Residual Learning for Image Recognition,Kaiming He,Microsoft Research (United Kingdom),GB,2016,https://openalex.org/W2194775991
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,14,A Neural Network Approach to Visual Object Recognition,"[""William T. Freeman""]",2008,ACM International Conference on Computer Vision (ICCV),Google,low_confidence,ImageNet classification with deep convolutional neural networks,Alex Krizhevsky,Google (United States),US,2017,https://openalex.org/W2163605009
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,15,An Analysis of the Combinatorial Problems in Designing a Visual System,"[""David H. Salesieni"", ""William T. Freeman""]",1986,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Brown University,low_confidence,Representational similarity analysis – connecting the branches of systems neuroscience,Nikolaus Kriegeskorte,National Institutes of Health,US,2008,https://openalex.org/W2160654481
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,1,Two-Dimensional Visualization on a Two-Dimensional Screen,"[""Rayleigh (John William Strutt)""]",1930,Nature,"Trinity College, Cambridge",no_affiliation,Recommendations for evaluation of the severity of native valvular regurgitation with two-dimensional and doppler echocardiography,William A. Zoghbi,,,2003,https://openalex.org/W2121842052
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,2,Retinex Theory,"[""David O. Regiers and Warren N. Medich""]",1976,Journal of the Optical Society of America,"Bell Laboratories, Murray Hill",low_confidence,Lightness and Retinex Theory,Edwin H. Land,Polaroid (United States),US,1971,https://openalex.org/W2164847484
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,3,The Two-Stage Cascade Algorithm for Multiband Image Restoration,"[""Pierre B. Deschênes, Philippe Vandergie and Guy L. Jullien""]",1978,IEEE Transactions on Pattern Analysis and Machine Intelligence (PAMI),École Polytechnique Fédérale de Lausanne,low_confidence,High-throughput terahertz imaging: progress and challenges,Xurong Li,California NanoSystems Institute,US,2023,https://openalex.org/W4386777086
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,4,The CENS Multiresolution Image Representation,"[""Srinaveen K. Nandigala, Michael J. Kilmer and David A. Forsythe""]",1983,IEEE Transaction on Pattern Analysis & Machine Intelligence (PAMI),National Bureau of Standards,low_confidence,Data clustering,Anil K. Jain,Michigan State University,US,1999,https://openalex.org/W1992419399
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,5,Analysis of the Performance of an Image Model on a Computer,"[""M. Minsky, S. Kakeya and J. Rapaport""]",1960,IRE Review,Massachusetts Institute of Technology,low_confidence,NIH Image to ImageJ: 25 years of image analysis,Caroline A Schneider,University of Wisconsin–Madison,US,2012,https://openalex.org/W2099540110
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,6,The Fourier Snapshot System - Image Representation by Wavelet Transform,"[""P. M. Larsen and E. W. Arnoldsson""]",1987,Computer Graphics Forum (Proceedings of SIGGRAPH),"National Supercomputer Center, Scientific Computing Department",low_confidence,Review of snapshot spectral imaging technologies,Nathan Hagen,Photonic Systems (United States),US,2013,https://openalex.org/W2138621882
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,7,Understanding Images through Algorithms,"[""James R. Turner, Richard E. Fessler and Donald W. Hein""]",1962,IEEE Computer Science Review (CSR),Massachusetts Institute of Technology,low_confidence,A survey on Image Data Augmentation for Deep Learning,Connor Shorten,Florida Atlantic University,US,2019,https://openalex.org/W2954996726
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,8,Computer Sketch-Based Image Retrieval,"[""Shree M. Nayarre, Abhikumar Shingon and Jitendra R. Srinivas""]",1997,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Microsoft Research,low_confidence,Sketch-based manga retrieval using manga109 dataset,Yusuke Matsui,The University of Tokyo,JP,2016,https://openalex.org/W2192954843
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,9,The Random Sample Consistency of the PCA-Based Face Representation,"[""H. Lindeh, G.H Forsythe and D.H Forsythe""]",1983,"IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",California Institute of Technology,low_confidence,A survey on Image Data Augmentation for Deep Learning,Connor Shorten,Florida Atlantic University,US,2019,https://openalex.org/W2954996726
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,10,A Learning Strategy for Recognition of Handwritten Numerals,"[""C.G. Spath, H.C. Lindeh and S.L. Cramer""]",1985,"IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",University of Southern California,low_confidence,Gradient-based learning applied to document recognition,Yann LeCun,AT&T (United States),US,1998,https://openalex.org/W2112796928
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,11,Learning to Rank: The Web Example,"[""F. Wenliu, C.Li Guo, D.M.Yeung and A.C. Mok""]",2007,ACM SIGIR 2007 Conference on Hypertext and the World Wide Web,Hong Kong University of Science & Technology,low_confidence,XGBoost,Tianqi Chen,University of Washington,US,2016,https://openalex.org/W2295598076
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,12,"Hierarchical Image Representations: An Overview - Part I, Computational Aspects and Hierarchically Referred Segmentation (HRS)","[""C. Tung-Liang Huang and W.-Y. Hsu""]",1998,International Journal of Computer Vision,Academia Sinica,low_confidence,Land-Use Mapping for High-Spatial Resolution Remote Sensing Image Via Deep Learning: A Review,Ning Zang,China University of Geosciences (Beijing),CN,2021,https://openalex.org/W3159993994
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,13,Fast and Robust Algorithms for Image Segmentation with Application to Face Detection,"[""T. Tsuzuki, A. Inokuchi and Y.Kanade""]",2003,Proceedings of the Eighth International Conference on Computer Vision (ICCV),Kyoto University,low_confidence,The Multimodal Brain Tumor Image Segmentation Benchmark (BRATS),Bjoern Menze,Institut national de recherche en sciences et technologies du numérique,FR,2014,https://openalex.org/W1641498739
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,14,SVM with Kernels Based on Local Descriptors,"[""M.-C. Chang and C.K. Lee""]",2008,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Academia Sinica,low_confidence,Very Deep Convolutional Networks for Large-Scale Image Recognition,Karen Simonyan,University of Oxford,GB,2014,https://openalex.org/W1686810756
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,15,Learning to Classify Images with an Adaptive Kernel Machine,"[""R.H. Yeh, H.-W. Ho and C.K. Lee""]",2009,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Academia Sinica,low_confidence,Gradient-based learning applied to document recognition,Yann LeCun,AT&T (United States),US,1998,https://openalex.org/W2112796928
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,1,Object Recognition Meets Object Localization,"[""Shimon Peres""]",2004,PAMI,Microsoft,low_confidence,The Pascal Visual Object Classes (VOC) Challenge,Mark Everingham,University of Leeds,GB,2009,https://openalex.org/W2031489346
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,2,Histograms of Oriented Gradients for Human Detection and Object Recognition,"[""J. Dalal"", ""B. Triggs""]",2005,CVPR,"Stanford University, Stanford",low_confidence,Histograms of Oriented Gradients for Human Detection,Navneet Dalal,Institut national de recherche en sciences et technologies du numérique,FR,2005,https://openalex.org/W2161969291
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,3,Combining Local Features for Face Detection and Recognition under Variability in Pose and Illumination,"[""R. Fisher"", ""Y.-J. Kuo""]",2001,CVPR,"CMU, CMU",low_confidence,Gradient-based learning applied to document recognition,Yann LeCun,AT&T (United States),US,1998,https://openalex.org/W2112796928
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,4,Object Recognition Using Local Affine and Projective Structural Descriptors,"[""L. Van der Mael""]",2001,CVPR,"INRIA, INRIA",low_confidence,Visual Place Recognition: A Survey,Stephanie Lowry,Queensland University of Technology,AU,2015,https://openalex.org/W2284029970
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,5,Learning Generative Models from Few Training Samples: An Unusual Approach,"[""Y.-A. LeCunn"", ""J. Hinton""]",1987,ICML,"MIT, MIT",low_confidence,Gradient-based learning applied to document recognition,Yann LeCun,AT&T (United States),US,1998,https://openalex.org/W2112796928
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,6,Probabilistic Boosting Networks for Tracking Multiple Objects in Video Sequences,"[""S. Baker"", ""D. Kriegman""]",2004,CVPR,"University of Washington, University of Washington",low_confidence,Gradient-based learning applied to document recognition,Yann LeCun,AT&T (United States),US,1998,https://openalex.org/W2112796928
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,7,Support Vector Machines for Multi-class Pattern Recognition: A Comparative Study,"[""S. Chen""]",1995,CVPR,"University of Maryland, College Park, University of Maryland",low_confidence,"A comprehensive survey on support vector machine classification: Applications, challenges and trends",Jair Cervantes,Universidad Autónoma del Estado de México,MX,2020,https://openalex.org/W3023211159
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,8,Harris and Shi-Kass-Badek Algorithms for Edge Localization: Experimental Analysis and New Variations on Two Classic Papers,"[""C. Delp"", ""K.-I. Kim""]",2013,CVPR,"University of Texas, Austin",not_found,,,,,,
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,9,Re-weighted Regression-based Detection for Tracking,"[""A. Davis"", ""E. Aksen""]",2003,CVPR,"MIT, MIT",low_confidence,WGCNA: an R package for weighted correlation network analysis,Peter Langfelder,"University of California, Los Angeles",US,2008,https://openalex.org/W1966327575
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,10,An Empirical and Theoretical Comparison of Multiclass Boosting Algorithms,"[""T. Finley"", ""R. Carvalho""]",2006,CVPR,"University of California, Santa Cruz, University of California",low_confidence,"An Empirical Comparison of Voting Classification Algorithms: Bagging, Boosting, and Variants",Eric Bauer,Laboratoire d'Informatique de Paris-Nord,FR,1999,https://openalex.org/W2152761983
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,11,Hierarchical Boosting for Non-negative Matrix Factorisation and Data Decomposition,"[""N. Gillis"", ""P. Combettes""]",2016,CVPR,"Uppsala University, MIT",low_confidence,"The automated computation of tree-level and next-to-leading order differential cross sections, and their matching to parton shower simulations",Johan Alwall,National Taiwan University,TW,2014,https://openalex.org/W2110999179
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,12,Visual Object Detection Using Hidden Support Vector Machines and Robust Statistics,"[""L. Van der Mael"", ""A. Zisserman""]",2004,CVPR,"INRIA, INRIA",low_confidence,"A comprehensive survey on support vector machine classification: Applications, challenges and trends",Jair Cervantes,Universidad Autónoma del Estado de México,MX,2020,https://openalex.org/W3023211159
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,13,Learning from Labeled and Unlabeled Data in Computer Vision: Towards a New Algorithmic Framework,"[""X. He"", ""P. Maalouf""]",2015,CVPR,"University of Illinois, Urbana-Champaign, University of Illinois",low_confidence,Combining labeled and unlabeled data with co-training,Avrim Blum,Carnegie Mellon University,US,1998,https://openalex.org/W2048679005
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,14,Semi-Supervised Learning with Probabilistic Kernels and Multi-Class Support Vector Machines,"[""A. Smola"", ""P.-H.-C. Hsu""]",2002,CVPR,"Microsoft, Microsoft",low_confidence,A survey on semi-supervised learning,Jesper E. van Engelen,Leiden University,NL,2019,https://openalex.org/W2984353870
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,15,Face Discovery: Learning from Images that Show Many People with Unknown Names,"[""Y. Singer"", ""Z.-H. Zhou""]",2009,CVPR,"MIT, MIT",low_confidence,"Review of deep learning: concepts, CNN architectures, challenges, applications, future directions",Laith Alzubaidi,Queensland University of Technology,AU,2021,https://openalex.org/W3140854437
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,1,Single-image room scale egomotion from encoder-decoder recurrent networks,"[""Wendelboe Christiansen"", ""Hannes J. Larsen"", ""Casper Rasmussen""]",2018,CVPR,DTU Compute,low_confidence,Event-Based Vision: A Survey,Guillermo Gallego,Einstein Center Digital Future,DE,2020,https://openalex.org/W3040838455
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,2,End-to-end differentiable rendering for photorealistic object reconstructions,"[""Kai H. Koesten"", ""Xinchen Liu""]",2018,CVPR,ETH Zurich,no_affiliation,Instant neural graphics primitives with a multiresolution hash encoding,Thomas Müller,,,2022,https://openalex.org/W4221151978
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,3,Facial landmark detection by deep generative adversarial networks,"[""Chen Change Loy"", ""Vineet Sinha""]",2016,CVPR,National University of Singapore,low_confidence,A Survey of Deep Learning-Based Object Detection,Licheng Jiao,Xidian University,CN,2019,https://openalex.org/W2972006294
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,4,Semantic image mosaicking via depth fusion and feature blending,"[""Jinfeng Liu"", ""Aseem Rastogi"", ""Sung Wah Ng""]",2016,CVPR,University of Southern California,low_confidence,Seamline Determination Based on PKGC Segmentation for Remote Sensing Image Mosaicking,Qiang Dong,"Changchun Institute of Optics, Fine Mechanics and Physics",CN,2017,https://openalex.org/W2739916017
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,5,Single image place and outfit recognition via joint c3d and crn networks,"[""Wangzi Guo"", ""Shengyu Liu""]",2016,CVPR,Dartmouth College,not_found,,,,,,
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,6,Recurrent and dilated convolutional autoencoder for depth estimation from RGB sequences,"[""Xiaohui Ma"", ""Yang Liu""]",2017,CVPR,Tsinghua University,no_affiliation,Recent Advances in Convolutional Neural Networks,Jiuxiang Gu,,,2015,https://openalex.org/W2200374509
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,7,Semantic image segmentation with depth supervision via a joint autoencoder model,"[""Xiang Chen"", ""Hongteng Hu""]",2018,CVPR,University of Texas at Austin,low_confidence,The Multimodal Brain Tumor Image Segmentation Benchmark (BRATS),Bjoern Menze,Institut national de recherche en sciences et technologies du numérique,FR,2014,https://openalex.org/W1641498739
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,8,Real-time dense alignment with a single stereo camera using a multi-level convolutional network,"[""Zihan Liu"", ""Yujie Ma""]",2014,CVPR,Peking University,no_affiliation,FlowNet: Learning Optical Flow with Convolutional Networks,Philipp Fischer,,,2015,https://openalex.org/W2951309005
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,9,3D human parsing using a multi-stage 3D convolutional neural network with depth supervision,"[""Chenzheng Shao"", ""Yan Liu""]",2018,CVPR,Peking University,low_confidence,Deep Ordinal Regression Network for Monocular Depth Estimation,Huan Fu,University of Technology Sydney,AU,2018,https://openalex.org/W2963488291
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,10,Facial expression recognition by deep neural networks and a bagging classifier,"[""C. Chen"", ""Y. Liu""]",2018,CVPR,University of Texas at Austin,low_confidence,Methods for interpreting and understanding deep neural networks,Grégoire Montavon,Technische Universität Berlin,DE,2017,https://openalex.org/W2657631929
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,11,Deep semantic embedding and bag-of-trace similarity for trajectory similarity matching on the graph,"[""Wen G. Wang"", ""Xinchen Liu"", ""Hao Liang""]",2019,CVPR,Peking University,low_confidence,Image Matching from Handcrafted to Deep Features: A Survey,Jiayi Ma,Wuhan University,CN,2020,https://openalex.org/W3047057232
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,12,Adversarial learning for visual feature representation and recognition,"[""Haigang Luo"", ""Tianbao Yang"", ""Jingdong Xie""]",2016,CVPR,Microsoft Research Asia,low_confidence,A survey on Image Data Augmentation for Deep Learning,Connor Shorten,Florida Atlantic University,US,2019,https://openalex.org/W2954996726
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,13,Learning to render a person sitting from front by cross-view texture alignment,"[""Kai Zhang"", ""Xinchen Liu""]",2019,CVPR,Microsoft Research Asia,low_confidence,lp-Norm Multiple Kernel Learning,Marius Kloft,"University of California, Berkeley",US,2011,https://openalex.org/W2171188027
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,14,Deep multi-source video fusion for indoor scene segmentation using convolutional and recurrent neural networks,"[""Yufan Zhu"", ""Rui Li""]",2017,CVPR,Tsinghua University,no_affiliation,Fully Convolutional Networks for Semantic Segmentation,J. D. Long,,,2014,https://openalex.org/W4308909683
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,15,Efficient cross-view texture alignment for single-view 3D facial shape estimation from one frontal face image and a side profile view image,"[""Kai Zhang"", ""Xinchen Liu""]",2018,CVPR,Microsoft Research Asia,low_confidence,A Dynamic Texture-Based Approach to Recognition of Facial Actions and Their Temporal Models,Sander Koelstra,Queen Mary University of London,GB,2010,https://openalex.org/W2146780613
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,1,SVM+ for Visual Object Recognition: A Case Study on Flicker30K,"[""Bo Chen-Yan Lee"", ""Ziming Liu"", ""Walter Scheirer""]",2012,ICIP,"Max-Planck-Institut fuer Informatik, Saarbruecken, Germany",low_confidence,A Systematic Literature Review on Using the Encoder-Decoder Models for Image Captioning in English and Arabic Languages,Ashwaq Alsayed,Umm al-Qura University,SA,2023,https://openalex.org/W4387235032
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,2,Boosting the Recognition of Generic Articulated Objects,"[""Michael J. Blacker"", ""Richard Szeliski""]",1997,CVPR,Microsoft,low_confidence,Deep Learning for Generic Object Detection: A Survey,Li Liu,National University of Defense Technology,CN,2019,https://openalex.org/W2988916019
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,3,Object Recognition with Intrinsic Ordering of Parts: An Axiomatic Approach,"[""Nuno Vasconcelos"", ""Ravi Natarajan""]",1998,ICCV,Microsoft Research,low_confidence,A survey of methods for explaining black box models,Riccardo Guidotti,University of Pisa,IT,2019,https://openalex.org/W2962772482
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,4,Human Pose Estimation from Clothed Images: a New Benchmark,"[""Alexa, Mark"", ""Cipolla, Roberto""]",2015,CVPR,Duke University,no_affiliation,PIFu: Pixel-Aligned Implicit Function for High-Resolution Clothed Human Digitization,Shunsuke Saito,,,2019,https://openalex.org/W2944736082
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,5,The Recognition Illusion in Face Verification: Why and How to Overcome It - A Detailed Case Study on FERET Face Database,"[""Mirella Lapata"", ""Alistair McCallum""]",2004,CVPR Workshop,"University College London, UK",low_confidence,Recent Advances in Deep Learning Techniques for Face Recognition,Md. Tahmid Hasan Fuad,Khulna University of Engineering and Technology,BD,2021,https://openalex.org/W3137650873
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,6,Object Recognition in the Wild: Benchmarking Image Retrieval Methods on CIFAR and Imagenet,"[""Hamed Sabri"", ""Emanuele Artusi""]",2015,CVPR,University of Oxford,low_confidence,Survey on deep learning with class imbalance,Justin Johnson,Florida Atlantic University,US,2019,https://openalex.org/W2936503027
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,7,Learning Features from Human Visual Cues,"[""Sharan Rao"", ""Sergio Escalona-Serra""]",2016,CVPR,Radboud University,low_confidence,The Pascal Visual Object Classes (VOC) Challenge,Mark Everingham,University of Leeds,GB,2009,https://openalex.org/W2031489346
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,8,Efficient Image Recognition through Hierarchical Features Learning and Memory Optimization of a Deep Network,"[""Krzysztof Opalka"", ""Eran Hildreth""]",2014,CVPR,MIT,low_confidence,ImageNet classification with deep convolutional neural networks,Alex Krizhevsky,Google (United States),US,2017,https://openalex.org/W2163605009
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,9,Unsupervised Visual Feature Learning through Clustering and Association in Deep Neural Networks,"[""Dmitriy M. Chistov"", ""Sergio Escalona-Serra""]",2016,CVPR,"Radboud University, Nijmegen",low_confidence,"Review of deep learning: concepts, CNN architectures, challenges, applications, future directions",Laith Alzubaidi,Queensland University of Technology,AU,2021,https://openalex.org/W3140854437
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,10,An Atlas of Human Gait Recognition,"[""Dmitriy M. Chistov"", ""Sergio Escalona-Serra""]",2013,CVPR Workshop,"Radboud University, Nijmegen",low_confidence,Gait-related cerebral alterations in patients with Parkinson’s disease with freezing of gait,Anke H. Snijders,Radboud University Nijmegen,NL,2010,https://openalex.org/W2012994259
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,11,Visual Search on Google Images,"[""Jeff Heisler"", ""Luis Sequeira""]",2016,CVPR Workshop,Purdue University,low_confidence,The Pascal Visual Object Classes (VOC) Challenge,Mark Everingham,University of Leeds,GB,2009,https://openalex.org/W2031489346
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,12,Simplified LBP: A Robust Structural Light Blob Detector for 3D Shape Analysis,"[""Cheng Soon Ng"", ""Babak Falsafi""]",2007,ICIP,"Aalto University, Finland",low_confidence,Image Matching from Handcrafted to Deep Features: A Survey,Jiayi Ma,Wuhan University,CN,2020,https://openalex.org/W3047057232
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,13,An Image is Worth 16x16 Words: Efficient Representation of Deep Features in Subspace by Visual Word Bagging for Visual Search,"[""Babak Falsafi"", ""Cheng Soon Ng""]",2010,CVPR,"Aalto University, Finland",low_confidence,Deep Learning Attention Mechanism in Medical Image Analysis: Basics and Beyonds,Xiang Li,Harbin Institute of Technology,CN,2023,https://openalex.org/W4321479797
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,14,Learning to Visualize: A Dataset for Learning Supervised Dimensionality Reduction in Image Search,"[""Babak Falsafi"", ""Cheng Soon Ng""]",2015,CVPR Workshop,"Aalto University, Finland",low_confidence,A survey on deep learning in medical image analysis,Geert Litjens,Radboud University Nijmegen,NL,2017,https://openalex.org/W2592929672
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,15,Visual Dictionary Learning and Recognition via Efficient Sparse Coding,"[""Yao Wang"", ""Cheng Soon Ng""]",2016,CVPR Workshop,"Aalto University, Finland",low_confidence,"Dictionary learning for integrative, multimodal and scalable single-cell analysis",Yuhan Hao,New York Genome Center,US,2023,https://openalex.org/W4378212544
